Date_Time, TimeSinceLoad(s), PPID, TimeStamp_Pupil,NormalPos_X,NormalPos_Y,NormalPos_Z,OriginalPos_X,OriginalPos_Y,OriginalPos_Z,Left_Openess,Right_Openess,Left_Dia,Right_Dia,GazeNormal_Left_X,GazeNormal_Left_Y,GazeNormal_Left_Z,GazeNormal_Right_X,GazeNormal_Right_Y,GazeNormal_Right_Z,EyeCenter_Left_X,EyeCenter_Left_Y,EyeCenter_Left_Z,EyeCenter_Right_X,EyeCenter_Right_Y,EyeCenter_Right_Z, environment,cart_status
0:5/8/2021 22:16:08.601,978.3071,pilot01,3601267,-1,-1,-1,-1,-1,-1,0.506048262,0.487723857,-1,-1,0,0,0,0,0,0,32.33428955,1.79876709,-33.12979126,-27.64456177,0.408737183,-26.55535889, VikingFresh,FALSE
0:5/8/2021 22:16:08.624,978.3301,pilot01,3601292,-1,-1,-1,-1,-1,-1,0.593088567,0.564474165,-1,-1,0,0,0,0,0,0,32.35134888,1.641204834,-32.6078949,-27.829422,1.320281982,-30.36022949, VikingFresh,FALSE
0:5/8/2021 22:16:08.647,978.3531,pilot01,3601317,-0.019775391,-0.137451172,0.99029541,32.3502655,1.611572266,-32.57521057,0.698546171,0.709563673,4.304031372,4.51260376,-0.019775391,-0.137451172,0.99029541,0.010910034,-0.132766724,0.991073608,32.3502655,1.611572266,-32.57521057,-27.83096313,1.285186768,-30.38446045, VikingFresh,FALSE
0:5/8/2021 22:16:08.668,978.3741,pilot01,3601333,-0.03414917,-0.131469727,0.990722656,32.4367218,1.143722534,-30.91983032,0.760391712,0.759215593,4.260559082,4.540328979,-0.03414917,-0.131469727,0.990722656,0.002853394,-0.114227295,0.993438721,32.43673706,1.143722534,-30.91983032,-27.8208313,1.23487854,-30.20603943, VikingFresh,FALSE
0:5/8/2021 22:16:08.690,978.3966,pilot01,3601358,-0.017181396,-0.134246826,0.990783691,32.2829895,1.662994385,-32.79411316,0.771194696,0.780404627,4.201080322,4.570770264,-0.017196655,-0.134277344,0.990783691,0.004180908,-0.101470947,0.994827271,32.33906555,1.66343689,-32.79666138,-27.82696533,1.186309814,-30.05604553, VikingFresh,FALSE
0:5/8/2021 22:16:08.712,978.4182,pilot01,3601383,-0.015853882,-0.13331604,0.990936279,32.30381775,1.637573242,-32.7322998,0.822556198,0.821981728,4.207321167,4.596130371,-0.015853882,-0.133331299,0.990936279,0.005523682,-0.095336914,0.995422363,32.33633423,1.637817383,-32.73371887,-27.82873535,1.19619751,-30.10267639, VikingFresh,FALSE
0:5/8/2021 22:16:08.736,978.4421,pilot01,3601408,-0.015487671,-0.133132935,0.990966797,32.30578613,1.636306763,-32.73085022,0.843054056,0.833062291,4.207397461,4.611862183,-0.01550293,-0.133148193,0.990966797,0.005065918,-0.095199585,0.995437622,32.33476257,1.636520386,-32.7321167,-27.83071899,1.19619751,-30.12411499, VikingFresh,FALSE
0:5/8/2021 22:16:08.757,978.4631,pilot01,3601425,-0.006591797,-0.111526489,0.993728638,-0.804260254,1.336990356,-31.20909119,0.837329507,0.846769035,4.221710205,4.595840454,-0.016647339,-0.130172729,0.991348267,0.001586914,-0.096282959,0.995346069,32.34356689,1.548294067,-32.5798645,-27.81642151,1.164810181,-30.09204102, VikingFresh,FALSE
0:5/8/2021 22:16:08.780,978.4861,pilot01,3601450,0.066452026,-0.160293579,0.984817505,-13.55467224,1.05581665,-30.45178223,0.831473827,0.781361997,4.311691284,4.490478516,0.041748047,-0.166503906,0.985153198,0.07383728,-0.158416748,0.984603882,32.68319702,1.386917114,-32.47802734,-27.40737915,0.956634521,-29.84472656, VikingFresh,FALSE
0:5/8/2021 22:16:08.802,978.5081,pilot01,3601467,0.083450317,-0.157165527,0.984024048,-7.823822021,0.972106934,-30.61128235,0.807881355,0.76275301,4.274673462,4.610214233,0.067977905,-0.170013428,0.983078003,0.090820313,-0.151000977,0.984344482,32.82237244,1.212844849,-32.24650574,-27.20977783,0.857284546,-29.83135986, VikingFresh,FALSE
0:5/8/2021 22:16:08.823,978.5292,pilot01,3601492,0.096435547,-0.163848877,0.981750488,-22.99211121,0.870407104,-30.06230164,0.810304284,0.738920331,4.334747314,4.558181763,0.073699951,-0.173431396,0.982070923,0.098144531,-0.163116455,0.981704712,32.86343384,1.124954224,-32.07588196,-27.19490051,0.851257324,-29.91079712, VikingFresh,FALSE
0:5/8/2021 22:16:08.847,978.5531,pilot01,3601517,0.092422485,-0.162277222,0.982391357,-15.57548523,0.887420654,-30.29167175,0.823931336,0.757492304,4.317657471,4.556060791,0.065597534,-0.169433594,0.983352661,0.098846436,-0.16053772,0.982055664,32.87232971,1.121261597,-32.07717896,-27.19812012,0.831314087,-29.86332703, VikingFresh,FALSE
0:5/8/2021 22:16:08.868,978.5742,pilot01,3601533,0.081298828,-0.166320801,0.982711792,7.237411499,0.990188599,-31.114151,0.848433793,0.798135042,4.32144165,4.552368164,0.068069458,-0.168807983,0.983291626,0.099029541,-0.162918091,0.981643677,32.879776,1.119186401,-32.07928467,-27.19812012,0.816955566,-29.81806946, VikingFresh,FALSE
0:5/8/2021 22:16:08.890,978.5962,pilot01,3601558,0.079803467,-0.165985107,0.982879639,8.742996216,0.988815308,-31.15977478,0.854974508,0.776228487,4.310348511,4.556091309,0.066436768,-0.168334961,0.983474731,0.099700928,-0.16242981,0.981658936,32.89022827,1.111297607,-32.07847595,-27.19891357,0.806488037,-29.79232788, VikingFresh,FALSE
0:5/8/2021 22:16:08.913,978.6191,pilot01,3601583,0.080581665,-0.16494751,0.983001709,7.301757813,0.981842041,-31.10270691,0.846113205,0.784683228,4.321472168,4.558853149,0.065963745,-0.168014526,0.983566284,0.100265503,-0.160736084,0.981887817,32.89671326,1.110137939,-32.07304382,-27.20080566,0.808898926,-29.79467773, VikingFresh,FALSE
0:5/8/2021 22:16:08.935,978.6411,pilot01,3601600,0.082366943,-0.164199829,0.982971191,4.635421753,0.966445923,-31.00091553,0.868374348,0.785340786,4.333877563,4.568054199,0.065963745,-0.167007446,0.983734131,0.100814819,-0.160995483,0.981781006,32.89990234,1.106323242,-32.07562256,-27.20277405,0.808898926,-29.79032898, VikingFresh,FALSE
0:5/8/2021 22:16:08.957,978.6631,pilot01,3601625,0.084274292,-0.163665771,0.982894897,3.033950806,0.955963135,-30.94221497,0.869274557,0.791123509,4.337203979,4.559158325,0.066925049,-0.166381836,0.983779907,0.101806641,-0.160858154,0.981704712,32.90727234,1.101867676,-32.08009338,-27.2071228,0.808273315,-29.79032898, VikingFresh,FALSE
0:5/8/2021 22:16:08.980,978.6862,pilot01,3601650,0.085067749,-0.165084839,0.982589722,2.577163696,0.953659058,-30.9276886,0.872258604,0.843225002,4.342147827,4.572250366,0.066772461,-0.169998169,0.983169556,0.103012085,-0.160186768,0.981689453,32.91729736,1.101196289,-32.08171082,-27.21061707,0.808792114,-29.79467773, VikingFresh,FALSE
0:5/8/2021 22:16:09.002,978.7081,pilot01,3601667,0.084121704,-0.165023804,0.982681274,2.423828125,0.952255249,-30.92845154,0.873938322,0.781202972,4.341751099,4.574951172,0.065170288,-0.169967651,0.983291626,0.102508545,-0.16015625,0.981750488,32.92419434,1.099456787,-32.09403992,-27.21092224,0.809234619,-29.79592896, VikingFresh,FALSE
0:5/8/2021 22:16:09.024,978.7303,pilot01,3601692,0.079650879,-0.179626465,0.980499268,32.91467285,1.021820068,-31.98547363,0.861483455,0.789453566,4.401306152,4.472213745,0.079650879,-0.179626465,0.980499268,0.036071777,-0.147033691,0.988464355,32.91468811,1.021820068,-31.98547363,-27.04992676,1.514022827,-32.63676453, VikingFresh,FALSE
0:5/8/2021 22:16:09.046,978.7521,pilot01,3601717,0.050231934,-0.223175049,0.973464966,32.64509583,0.97543335,-32.31123352,0.863963962,0.780672729,4.369628906,4.472320557,0.050231934,-0.223175049,0.973464966,0.059005737,-0.237213135,0.969650269,32.64518738,0.97543335,-32.31123352,-27.3881073,0.613143921,-29.79917908, VikingFresh,FALSE
0:5/8/2021 22:16:09.068,978.7742,pilot01,3601733,0.029571533,-0.234573364,0.971633911,32.59294128,0.861129761,-32.22505188,0.849162459,0.803803265,4.392211914,4.45501709,0.029571533,-0.234573364,0.971633911,0.051055908,-0.251480103,0.966506958,32.5930481,0.861129761,-32.22505188,-27.41731262,0.521896362,-29.77278137, VikingFresh,FALSE
0:5/8/2021 22:16:09.090,978.7962,pilot01,3601758,0.032958984,-0.236633301,0.97102356,32.60351563,0.855377197,-32.21817017,0.839958489,0.807886541,4.398483276,4.509841919,0.032958984,-0.236633301,0.97102356,0.049972534,-0.245132446,0.968185425,32.60359192,0.855377197,-32.21818542,-27.43644714,0.521820068,-29.79489136, VikingFresh,FALSE
0:5/8/2021 22:16:09.113,978.8192,pilot01,3601783,0.042785645,-0.241516113,0.969436646,1.236984253,0.676223755,-30.93412781,0.842812121,0.803895772,4.395874023,4.505554199,0.032669067,-0.237213135,0.970901489,0.052017212,-0.245422363,0.968017578,32.60824585,0.855194092,-32.21788025,-27.44290161,0.51260376,-29.76049805, VikingFresh,FALSE
0:5/8/2021 22:16:09.135,978.8412,pilot01,3601800,0.042022705,-0.240692139,0.969680786,6.601776123,0.705245972,-31.15644836,0.846337676,0.784317374,4.391998291,4.50541687,0.0337677,-0.237014771,0.970916748,0.052841187,-0.24546814,0.967956543,32.60916138,0.854095459,-32.21788025,-27.44642639,0.510360718,-29.7668457, VikingFresh,FALSE
0:5/8/2021 22:16:09.157,978.8632,pilot01,3601825,0.042175293,-0.241088867,0.969573975,4.452026367,0.692749023,-31.07778931,0.845220685,0.783546031,4.39982605,4.505661011,0.032516479,-0.23739624,0.970855713,0.053115845,-0.245223999,0.968002319,32.61473083,0.852798462,-32.21723938,-27.45146179,0.511428833,-29.7869873, VikingFresh,FALSE
0:5/8/2021 22:16:09.180,978.8862,pilot01,3601850,0.042373657,-0.242523193,0.969207764,4.29901123,0.692779541,-31.07373047,0.828396142,0.797626913,4.395629883,4.504501343,0.031448364,-0.239059448,0.970489502,0.054626465,-0.246383667,0.96762085,32.61909485,0.852386475,-32.21560669,-27.45690918,0.513809204,-29.79333496, VikingFresh,FALSE
0:5/8/2021 22:16:09.201,978.9072,pilot01,3601867,0.041931152,-0.242034912,0.969345093,3.958831787,0.688323975,-31.05953979,0.849667013,0.797890007,4.395278931,4.509170532,0.030029297,-0.238983154,0.970550537,0.054962158,-0.245330811,0.96786499,32.62535095,0.847229004,-32.21343994,-27.45915222,0.514175415,-29.79489136, VikingFresh,FALSE
0:5/8/2021 22:16:09.224,978.9302,pilot01,3601892,0.041671753,-0.243057251,0.969100952,2.948043823,0.683197021,-31.02090454,0.833701849,0.797199368,4.402908325,4.54335022,0.028274536,-0.240249634,0.970291138,0.055389404,-0.245895386,0.967697144,32.63275146,0.84614563,-32.21176147,-27.46655273,0.516235352,-29.80075073, VikingFresh,FALSE
0:5/8/2021 22:16:09.246,978.9526,pilot01,3601917,0.041595459,-0.244735718,0.968688965,2.400985718,0.680267334,-30.99807739,0.847092807,0.788150787,4.410598755,4.542739868,0.027908325,-0.241394043,0.970016479,0.055114746,-0.24798584,0.967178345,32.63790894,0.844863892,-32.20640564,-27.470047,0.517669678,-29.80435181, VikingFresh,FALSE
0:5/8/2021 22:16:09.267,978.9737,pilot01,3601933,0.041046143,-0.243759155,0.968963623,2.671081543,0.681838989,-31.01008606,0.836256623,0.790013552,4.409744263,4.556091309,0.026672363,-0.241409302,0.970046997,0.055496216,-0.246063232,0.967651367,32.63938904,0.843765259,-32.2061615,-27.4715271,0.518966675,-29.80706787, VikingFresh,FALSE
0:5/8/2021 22:16:09.289,978.9957,pilot01,3601958,0.036636353,-0.242263794,0.969512939,3.028335571,0.679885864,-31.00689697,0.837588131,0.791101336,4.359558105,4.525344849,0.021728516,-0.239593506,0.970626831,0.051986694,-0.244949341,0.96812439,32.6452179,0.841705322,-32.19947815,-27.50636292,0.513061523,-29.77737427, VikingFresh,FALSE
0:5/8/2021 22:16:09.313,979.0192,pilot01,3601983,0.038497925,-0.245117188,0.968719482,4.324493408,0.702301025,-31.09301758,0.796093881,0.751732111,4.368865967,4.526000977,0.023849487,-0.234619141,0.971786499,0.054962158,-0.256835938,0.964889526,32.64689636,0.83883667,-32.21105957,-27.52212524,0.548782349,-29.83586121, VikingFresh,FALSE
0:5/8/2021 22:16:09.335,979.0412,pilot01,3602000,0.042800903,-0.24822998,0.96774292,4.792175293,0.713287354,-31.10606384,0.801512599,0.746288955,4.369110107,4.524230957,0.031341553,-0.235580444,0.971343994,0.056091309,-0.262802124,0.96321106,32.641922,0.844406128,-32.20147705,-27.52703857,0.561126709,-29.83485413, VikingFresh,FALSE
0:5/8/2021 22:16:09.357,979.0632,pilot01,3602025,0.041931152,-0.246170044,0.968307495,3.900497437,0.710586548,-31.0695343,0.799844265,0.737423301,4.360214233,4.531295776,0.028213501,-0.237121582,0.971069336,0.056915283,-0.255981445,0.964996338,32.63850403,0.847518921,-32.19883728,-27.52818298,0.560821533,-29.83450317, VikingFresh,FALSE
0:5/8/2021 22:16:09.380,979.0862,pilot01,3602050,0.043731689,-0.247817993,0.967803955,1.944564819,0.701461792,-30.99081421,0.79998672,0.72922492,4.359664917,4.533035278,0.028488159,-0.237884521,0.970870972,0.058334351,-0.257263184,0.964569092,32.63717651,0.847946167,-32.19691467,-27.52931213,0.560791016,-29.83261108, VikingFresh,FALSE
0:5/8/2021 22:16:09.401,979.1072,pilot01,3602066,0.044540405,-0.253677368,0.966247559,0.838058472,0.711380005,-30.91696167,0.808155417,0.751585722,4.360794067,4.53503418,0.029464722,-0.248840332,0.968078613,0.057998657,-0.25793457,0.964416504,32.6333313,0.880569458,-32.1322937,-27.53041077,0.560424805,-29.83261108, VikingFresh,FALSE
0:5/8/2021 22:16:09.424,979.1302,pilot01,3602091,0.050964355,-0.255996704,0.965316772,-9.562606812,0.655517578,-30.49806213,0.816275239,0.747130036,4.36177063,4.53503418,0.03326416,-0.259719849,0.965103149,0.058502197,-0.254379272,0.965316772,32.62562561,0.913589478,-32.06054688,-27.5302124,0.545623779,-29.83261108, VikingFresh,FALSE
0:5/8/2021 22:16:09.445,979.1517,pilot01,3602116,0.052307129,-0.256408691,0.965148926,-9.936920166,0.653244019,-30.48396301,0.797002196,0.742791474,4.34979248,4.535064697,0.033660889,-0.260894775,0.964767456,0.060012817,-0.25453186,0.965194702,32.62423706,0.913589478,-32.06002808,-27.53141785,0.545623779,-29.83242798, VikingFresh,FALSE
0:5/8/2021 22:16:09.468,979.1747,pilot01,3602133,0.042617798,-0.254623413,0.966094971,-3.151977539,0.707366943,-30.7243042,0.766311944,0.736566067,4.361740112,4.574996948,0.03163147,-0.259628296,0.965179443,0.050125122,-0.251174927,0.966629028,32.62423706,0.913589478,-32.06002808,-27.55613708,0.566696167,-29.81317139, VikingFresh,FALSE
0:5/8/2021 22:16:09.490,979.1967,pilot01,3602158,-0.024078369,-0.336303711,0.941436768,32.5872345,0.966751099,-32.13017273,0.664918482,0.651435435,3.886764526,-1,-0.024078369,-0.336303711,0.941436768,0,0,0,32.5872345,0.966751099,-32.13017273,-27.5552063,0.589157104,-29.82171631, VikingFresh,FALSE
0:5/8/2021 22:16:09.512,979.2182,pilot01,3602183,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-27.39741516,0.305038452,-29.89117432, VikingFresh,FALSE
0:5/8/2021 22:16:09.536,979.2422,pilot01,3602208,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-26.11160278,-2.148544312,-31.54170227, VikingFresh,FALSE
0:5/8/2021 22:16:09.557,979.2632,pilot01,3602225,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-26.11160278,-2.148544312,-31.54170227, VikingFresh,FALSE
0:5/8/2021 22:16:09.580,979.2862,pilot01,3602250,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-26.11160278,-2.148544312,-31.54170227, VikingFresh,FALSE
0:5/8/2021 22:16:09.602,979.3082,pilot01,3602275,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-26.11160278,-2.148544312,-31.54170227, VikingFresh,FALSE
0:5/8/2021 22:16:09.624,979.3302,pilot01,3602291,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.55044556,1.024475098,-32.11045837,-26.11160278,-2.148544312,-31.54170227, VikingFresh,FALSE
0:5/8/2021 22:16:09.646,979.3522,pilot01,3602316,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,32.7852478,1.191040039,-31.86103821,-26.62007141,0.82585144,-29.69288635, VikingFresh,FALSE
0:5/8/2021 22:16:09.667,979.3732,pilot01,3602333,-1,-1,-1,-1,-1,-1,0,0.007613949,-1,-1,0,0,0,0,0,0,33.10748291,1.031097412,-32.00505066,-27.16156006,0.630661011,-29.84472656, VikingFresh,FALSE
0:5/8/2021 22:16:09.690,979.3962,pilot01,3602358,-1,-1,-1,-1,-1,-1,0.087713458,0.125461429,-1,-1,0,0,0,0,0,0,32.90014648,0.956695557,-32.1071167,-27.3777771,0.50843811,-29.86030579, VikingFresh,FALSE
0:5/8/2021 22:16:09.712,979.4182,pilot01,3602383,-1,-1,-1,-1,-1,-1,0.37770915,0.394841015,-1,-1,0,0,0,0,0,0,32.83000183,0.907333374,-32.14483643,-27.3719635,0.595092773,-29.7800293, VikingFresh,FALSE
0:5/8/2021 22:16:09.734,979.4402,pilot01,3602400,-1,-1,-1,-1,-1,-1,0.442551017,0.444461465,-1,-1,0,0,0,0,0,0,32.82015991,0.891647339,-32.14303589,-27.3311615,0.559844971,-29.822052, VikingFresh,FALSE
0:5/8/2021 22:16:09.756,979.4623,pilot01,3602425,0.076202393,-0.258804321,0.962905884,5.1822052,0.714553833,-31.08433533,0.478675425,0.484994143,4.278503418,4.50932312,0.056808472,-0.266311646,0.962203979,0.098968506,-0.249832153,0.96321106,32.82217407,0.873138428,-32.14961243,-27.32714844,0.528045654,-29.83140564, VikingFresh,FALSE
0:5/8/2021 22:16:09.779,979.4852,pilot01,3602450,0.068572998,-0.263381958,0.962234497,7.739074707,0.709671021,-31.21154785,0.57636255,0.565841198,4.234268188,4.47517395,0.053878784,-0.268844604,0.961669922,0.089111328,-0.255615234,0.962646484,32.82052612,0.857818604,-32.15287781,-27.36540222,0.502334595,-29.89405823, VikingFresh,FALSE
0:5/8/2021 22:16:09.802,979.5082,pilot01,3602466,0.073226929,-0.265670776,0.961273193,5.989227295,0.705535889,-31.12251282,0.600745261,0.600315511,4.265518188,4.3802948,0.06111145,-0.258575439,0.964050293,0.088287354,-0.274414063,0.95753479,32.81666565,0.854721069,-32.15541077,-27.35325623,0.520126343,-29.83879089, VikingFresh,FALSE
0:5/8/2021 22:16:09.823,979.5292,pilot01,3602491,0.069396973,-0.26524353,0.961669922,6.143218994,0.703842163,-31.12281799,0.610654056,0.63123703,4.296524048,4.388565063,0.057693481,-0.257705688,0.964492798,0.084075928,-0.274612427,0.957855225,32.8236084,0.852233887,-32.15577698,-27.34048462,0.517608643,-29.82644653, VikingFresh,FALSE
0:5/8/2021 22:16:09.846,979.5527,pilot01,3602516,0.067214966,-0.261810303,0.962768555,8.002624512,0.716156006,-31.19308472,0.630792022,0.673849404,4.303482056,4.392929077,0.056518555,-0.254943848,0.965286255,0.08241272,-0.271499634,0.958892822,32.82525635,0.855682373,-32.15304565,-27.33930969,0.517501831,-29.8263092, VikingFresh,FALSE
0:5/8/2021 22:16:09.867,979.5737,pilot01,3602533,0.070831299,-0.261871338,0.962493896,3.214950562,0.687820435,-30.99986267,0.654178679,0.69034636,4.308639526,4.430343628,0.056640625,-0.25553894,0.965133667,0.085464478,-0.268356323,0.959503174,32.82241821,0.853759766,-32.13708496,-27.33879089,0.516571045,-29.8263092, VikingFresh,FALSE
0:5/8/2021 22:16:09.889,979.5958,pilot01,3602558,0.071609497,-0.263717651,0.961929321,2.045318604,0.680389404,-30.96340942,0.672806919,0.697520375,4.308700562,4.43421936,0.056381226,-0.258346558,0.964401245,0.086120605,-0.268768311,0.959335327,32.8215332,0.854721069,-32.1542511,-27.33726501,0.513946533,-29.82650757, VikingFresh,FALSE
0:5/8/2021 22:16:09.912,979.6182,pilot01,3602583,0.056060791,-0.239761353,0.969207764,1.960617065,0.79536438,-30.97103882,0.687540889,0.72384882,4.328155518,4.377456665,0.051101685,-0.241577148,0.969024658,0.060806274,-0.238006592,0.969345093,32.71524048,0.969650269,-32.16969299,-27.42614746,0.628829956,-29.82569885, VikingFresh,FALSE
0:5/8/2021 22:16:09.934,979.6403,pilot01,3602600,0.048843384,-0.230560303,0.971817017,19.5594635,1.00428772,-31.5405426,0.708116233,0.714224637,4.265365601,4.478042603,0.04675293,-0.236419678,0.97052002,0.056396484,-0.209381104,0.976196289,32.60629272,1.11177063,-32.11903381,-27.465271,0.616836548,-29.45552063, VikingFresh,FALSE
0:5/8/2021 22:16:09.957,979.6633,pilot01,3602625,0.024551392,-0.179550171,0.983428955,32.53884888,1.242797852,-32.15542603,0.738375902,0.758070886,4.248962402,4.477294922,0.024551392,-0.179550171,0.983428955,0.047195435,-0.17338562,0.983718872,32.53884888,1.242797852,-32.15542603,-27.52098083,0.827346802,-29.58596802, VikingFresh,FALSE
0:5/8/2021 22:16:09.979,979.6852,pilot01,3602650,0.020477295,-0.167282104,0.985687256,32.49551392,1.383560181,-32.27145386,0.775095463,0.825272441,4.260101318,4.45262146,0.020477295,-0.167282104,0.985687256,0.039154053,-0.145935059,0.988510132,32.49551392,1.383560181,-32.27145386,-27.53204346,1.031341553,-29.88691711, VikingFresh,FALSE
0:5/8/2021 22:16:10.001,979.7073,pilot01,3602666,0.024139404,-0.162261963,0.986434937,32.52571106,1.379074097,-32.24909973,0.786726594,0.85317117,4.290466309,4.443344116,0.024139404,-0.162261963,0.986434937,0.039871216,-0.142623901,0.988967896,32.52571106,1.379074097,-32.24909973,-27.56201172,1.028457642,-29.88986206, VikingFresh,FALSE
0:5/8/2021 22:16:10.023,979.7292,pilot01,3602691,0.013320923,-0.158050537,0.987335205,32.55451965,1.373504639,-32.26821899,0.800033927,0.846853495,4.275924683,4.449234009,0.013320923,-0.158050537,0.987335205,0.035629272,-0.148239136,0.988296509,32.55589294,1.373519897,-32.26828003,-27.58255005,1.014877319,-29.87945557, VikingFresh,FALSE
0:5/8/2021 22:16:10.045,979.7512,pilot01,3602716,0.027008057,-0.149597168,0.988372803,3.310409546,1.204360962,-31.13519287,0.805552363,0.861697793,4.301193237,4.465255737,0.014541626,-0.158996582,0.987167358,0.040176392,-0.13961792,0.989379883,32.56700134,1.38684082,-32.32844543,-27.59320068,1.011611938,-29.87477112, VikingFresh,FALSE
0:5/8/2021 22:16:10.068,979.7743,pilot01,3602733,0.028533936,-0.146408081,0.988800049,-2.985626221,1.165786743,-30.87998962,0.831848085,0.854747057,4.300567627,4.427108765,0.013320923,-0.159317017,0.987121582,0.0390625,-0.137435913,0.989730835,32.57226563,1.393005371,-32.3455658,-27.59869385,1.008514404,-29.86552429, VikingFresh,FALSE
0:5/8/2021 22:16:10.090,979.7963,pilot01,3602758,0.027816772,-0.145324707,0.988983154,-2.1925354,1.165679932,-30.90939331,0.824700892,0.857550383,4.302597046,4.427185059,0.011444092,-0.158706665,0.987258911,0.039779663,-0.135513306,0.989974976,32.57879639,1.394134521,-32.35644531,-27.60345459,0.998718262,-29.85189819, VikingFresh,FALSE
0:5/8/2021 22:16:10.112,979.8183,pilot01,3602783,0.024749756,-0.145217896,0.989074707,2.683151245,1.195617676,-31.10188293,0.841745734,0.878844082,4.297897339,4.437835693,0.011657715,-0.153869629,0.988006592,0.038009644,-0.136428833,0.98991394,32.58270264,1.396118164,-32.36437988,-27.60818481,0.992492676,-29.82286072, VikingFresh,FALSE
0:5/8/2021 22:16:10.134,979.8403,pilot01,3602800,0.024108887,-0.147277832,0.988800049,5.644287109,1.213348389,-31.20362854,0.845396876,0.868373156,4.297668457,4.441040039,0.011749268,-0.155380249,0.98777771,0.039367676,-0.137207031,0.989746094,32.58395386,1.403823853,-32.36706543,-27.61291504,0.978210449,-29.76737976, VikingFresh,FALSE
0:5/8/2021 22:16:10.157,979.8633,pilot01,3602825,0.022476196,-0.147857666,0.988739014,10.61506653,1.251678467,-31.42156982,0.865666807,0.873860419,4.23638916,4.431335449,0.012298584,-0.153594971,0.988052368,0.04019165,-0.137817383,0.989639282,32.5927124,1.415588379,-32.40139771,-27.61741638,0.966537476,-29.71705627, VikingFresh,FALSE
0:5/8/2021 22:16:10.178,979.8843,pilot01,3602850,0.032958984,-0.164382935,0.985839844,8.681182861,1.157684326,-31.32147217,0.850012958,0.864751577,4.301193237,4.380142212,0.0206604,-0.167755127,0.985610962,0.051544189,-0.159225464,0.98588562,32.61424255,1.342697144,-32.40762329,-27.55491638,0.877563477,-29.67695618, VikingFresh,FALSE
0:5/8/2021 22:16:10.202,979.9083,pilot01,3602866,0.070404053,-0.196914673,0.977874756,9.969146729,0.965515137,-31.3208313,0.825611413,0.827107072,4.22203064,4.364807129,0.065292358,-0.194458008,0.978729248,0.07875061,-0.200912476,0.976425171,32.75344849,1.156021118,-32.40394592,-27.28404236,0.654022217,-29.54989624, VikingFresh,FALSE
0:5/8/2021 22:16:10.223,979.9293,pilot01,3602891,0.084777832,-0.230987549,0.96925354,9.133773804,0.760574341,-31.33300781,0.829920471,0.817790866,4.248672485,4.395568848,0.071426392,-0.219909668,0.972900391,0.105178833,-0.247817993,0.96307373,32.81404114,0.913345337,-32.3478241,-27.14628601,0.526504517,-29.77822876, VikingFresh,FALSE
0:5/8/2021 22:16:10.246,979.9523,pilot01,3602916,0.08543396,-0.226394653,0.970275879,15.78967285,0.7734375,-31.61885071,0.830956161,0.792111039,4.307754517,4.384475708,0.081207275,-0.220611572,0.971969604,0.096054077,-0.240936279,0.965759277,32.85118103,0.879577637,-32.35108948,-27.15992737,0.506210327,-29.77557373, VikingFresh,FALSE
0:5/8/2021 22:16:10.268,979.9742,pilot01,3602933,0.078994751,-0.224960327,0.97114563,19.74507141,0.793823242,-31.78227234,0.828251779,0.775802493,4.299133301,4.404159546,0.073776245,-0.220321655,0.972625732,0.097595215,-0.241409302,0.965484619,32.86190796,0.874816895,-32.34669495,-27.16462708,0.504104614,-29.76373291, VikingFresh,FALSE
0:5/8/2021 22:16:10.290,979.9963,pilot01,3602958,0.085983276,-0.230010986,0.96937561,7.01625061,0.708953857,-31.22694397,0.827727377,0.78756547,4.274734497,4.433578491,0.072723389,-0.222412109,0.972229004,0.103500366,-0.239959717,0.965240479,32.86924744,0.868331909,-32.33621216,-27.16896057,0.498199463,-29.76016235, VikingFresh,FALSE
0:5/8/2021 22:16:10.311,980.0173,pilot01,3602983,0.085403442,-0.23210144,0.968917847,2.323486328,0.674285889,-31.0196991,0.830340624,0.798957586,4.259429932,4.429626465,0.069915771,-0.224716187,0.971908569,0.100326538,-0.23916626,0.965774536,32.88011169,0.862533569,-32.32867432,-27.17510986,0.492538452,-29.75604248, VikingFresh,FALSE
0:5/8/2021 22:16:10.334,980.0403,pilot01,3603000,0.086013794,-0.233306885,0.968582153,2.355407715,0.671356201,-31.01454163,0.81967032,0.79754436,4.264572144,4.438232422,0.07019043,-0.227752686,0.971176147,0.101287842,-0.238632202,0.965805054,32.88252258,0.861709595,-32.32192993,-27.1796875,0.487197876,-29.74963379, VikingFresh,FALSE
